Vector Track Size:     4010

   17811,        0,    17811,     -474,      757,    23015
   24479,        1,    17930,     -473,      757,    23555
   24918,        2,    18071,     -473,      757,    24094
   31275,        3,    18192,     -473,      757,    24635
   39722,        4,    18424,     -473,      757,    25175
   55379,        0,    24479,     -897,     -983,    23015
   64936,        1,    24689,     -897,     -985,    23555
   68238,        2,    24921,     -897,     -983,    24094
   75464,        3,    25166,     -897,     -984,    24635
   80911,        4,    25465,     -897,     -984,    25175
   90971,        0,    24918,      729,        0,    23015
   97099,        1,    25141,      727,       -3,    23555
  100771,        2,    25359,      724,       -5,    24094
  109239,        3,    25615,      722,       -8,    24635
  128164,        4,    25915,      718,      -10,    25175
  129160,        0,    31275,     -981,      702,    23015
  130894,        1,    31618,     -982,      702,    23555
  140036,        2,    31874,     -981,      702,    24094
  142214,        3,    32137,     -981,      702,    24635
  146105,        4,    32548,     -981,      702,    25175
  147199,        0,    39722,      962,      391,    23015
  156265,        1,    40176,      960,      391,    23555
  178404,        2,    40504,      961,      390,    24094
  183451,        3,    40921,      961,      391,    24635
  205308,        4,    41280,      961,      392,    25175
  212319,        0,    55379,      734,      500,    23015
  215307,        1,    55997,      734,      499,    23555
  215761,        2,    56530,      733,      499,    24094
  219594,        3,    57113,      734,      499,    24635
  240585,        4,    57575,      733,      499,    25175
  241560,        0,    64936,     -264,      348,    23015
  243303,        1,    65600,     -265,      349,    23555
  253203,        2,    66293,     -264,      348,    24094
  256096,        3,    66933,     -265,      348,    24635
  260436,        4,    67493,     -264,      348,    25175
  274562,        0,    68238,      501,     -498,    23015
  280391,        1,    68919,      502,     -498,    23555
  291173,        2,    69689,      501,     -497,    24094
  298001,        4,    70929,      501,     -498,    25175
  303693,        0,    75464,      885,     -833,    23015
  308275,        2,    77061,      886,     -832,    24094
  323461,        3,    77767,      885,     -833,    24635
  326213,        4,    78456,      885,     -834,    25175
  326860,        0,    80911,      531,     -710,    23015
  346449,        1,    81740,      532,     -709,    23555
  375801,        2,    82578,      531,     -710,    24094
  382902,        3,    83360,      531,     -710,    24635
  383983,        4,    84092,      530,     -709,    25175
  405387,        0,    90971,     -570,      669,    23015
  408021,        1,    91834,     -569,      669,    23555
  409446,        2,    92797,     -570,      669,    24094
  413496,        3,    93715,     -570,      668,    24635
  414541,        4,    94458,     -570,      668,    25175
  419844,        0,    97099,      705,      637,    23015
  430063,        1,    98003,      705,      638,    23555
  445096,        2,    99132,      705,      638,    24094
  454213,        3,   100017,      706,      637,    24635
  470403,        4,   100747,      705,      637,    25175
  472242,        0,   100771,      656,      595,    23015
  479495,        1,   101743,      656,      595,    23555
  483415,        2,   102901,      656,      595,    24094
  490693,        3,   103822,      656,      595,    24635
  491081,        4,   104669,      656,      594,    25175
  492382,        0,   109239,      443,       98,    23015
  494714,        1,   110368,      443,       97,    23555
  498539,        2,   111593,      443,       98,    24094
  502611,        3,   112572,      443,       97,    24635
  509538,        4,   113423,      443,       97,    25175
  509962,        0,   128164,      151,     -833,    23015
  510183,        1,   129547,      152,     -833,    23555
  517445,        2,   130877,      151,     -832,    24094
  527787,        3,   132127,      152,     -833,    24635
  530851,        4,   133038,      151,     -833,    25175
  536716,        0,   129160,     -829,     -148,    23015
  538374,        1,   130576,     -829,     -147,    23555
  551373,        2,   131938,     -830,     -147,    24094
  556009,        3,   133162,     -830,     -148,    24635
  556729,        0,   130894,     -593,     -417,    23015
  557027,        1,   132333,     -594,     -416,    23555
  559067,        2,   133718,     -594,     -416,    24094
  559367,        3,   134963,     -594,     -417,    24635
  559970,        4,   135982,     -594,     -417,    25175
  565190,        0,   140036,      234,      884,    23015
  572685,        1,   141550,      236,      885,    23555
  576788,        2,   142966,      235,      885,    24094
  578410,        3,   144323,      234,      885,    24635
  580305,        4,   145390,      235,      885,    25175
  614132,        0,   142214,      313,     -249,    23015
  617317,        1,   143714,      313,     -249,    23555
  631787,        3,   146548,      312,     -249,    24635
  635026,        0,   146105,      392,     -368,    23015
  635931,        1,   147684,      394,     -369,    23555
  636085,        2,   149170,      394,     -368,    24094
  646753,        3,   150600,      394,     -368,    24635
  692531,        4,   151704,      394,     -369,    25175
  696811,        0,   147199,     -172,     -792,    23015
  716642,        1,   148787,     -172,     -792,    23555
  718827,        3,   151721,     -172,     -792,    24635
  719423,        4,   152841,     -172,     -792,    25175
  728397,        0,   156265,     -236,      330,    23015
  729411,        1,   157975,     -238,      313,    23555
  737989,        2,   159531,     -240,      297,    24094
  740310,        4,   162204,     -243,      264,    25175
  759743,        0,   178404,      132,     -695,    23015
  764610,        1,   180239,      133,     -695,    23555
  793439,        2,   181887,      133,     -696,    24094
  821914,        3,   183651,      134,     -696,    24635
  823335,        4,   184958,      133,     -695,    25175
  828508,        0,   183451,      485,     -576,    23015
  840596,        1,   185369,      482,     -582,    23555
  846244,        2,   187097,      479,     -592,    24094
  857834,        4,   190178,      471,     -612,    25175
  862105,        0,   205308,     -255,     -616,    23015
  904696,        1,   207545,     -254,     -615,    23555
  909108,        2,   209513,     -254,     -615,    24094
  930355,        3,   211478,     -255,     -615,    24635
  943064,        4,   212934,     -254,     -615,    25175
  948549,        0,   212319,       11,     -578,    23015
  952550,        1,   214557,       11,     -579,    23555
  954331,        2,   216597,       11,     -579,    24094
  964985,        3,   218606,       10,     -578,    24635
  974075,        4,   220111,       11,     -579,    25175
  975272,        0,   215307,       -9,      811,    23015
  979599,        1,   217598,       -9,      809,    23555
  980737,        2,   219641,       -9,      809,    24094
  982963,        3,   221712,       -9,      809,    24635
  988402,        4,   223242,       -9,      810,    25175
  216499,        0,   215761,      -79,     -716,    23015
  232802,        1,   218055,      -79,     -716,    23555
  297929,        2,   220093,      -80,     -716,    24094
  308625,        3,   222174,      -79,     -716,    24635
  352873,        4,   223698,      -79,     -716,    25175
  555263,        0,   219594,     -698,     -122,    23015
  704534,        1,   221924,     -698,     -123,    23555
  757952,        2,   224028,     -698,     -122,    24094
  971791,        3,   226136,     -698,     -123,    24635
  204333,        4,   227679,     -699,     -123,    25175
  944119,        0,   240585,      595,      -70,    23015
  958292,        1,   243218,      596,      -69,    23555
  808159,        2,   245430,      595,      -70,    24094
  467189,        3,   247679,      595,      -70,    24635
