Vector Track Size:     4047

    8616,       10,    10912,      956,     -875,     5885
   13392,       11,    11012,      957,     -874,     6425
   21408,       12,    11254,      957,     -874,     6965
   22370,       13,    11419,      957,     -874,     7505
   31633,       14,    11585,      956,     -874,     8045
   37390,       10,    17126,     -354,      370,     5885
   37999,       11,    17298,     -354,      371,     6425
   39513,       12,    17701,     -354,      371,     6965
   42298,       13,    17989,     -354,      371,     7505
   51746,       10,    27632,      323,      340,     5885
   56807,       11,    27945,      324,      340,     6425
   62747,       12,    28553,      323,      341,     6965
   72703,       13,    28948,      323,      341,     7505
   72707,       14,    29321,      322,      340,     8045
   74108,       10,    28965,      378,      277,     5885
   82533,       11,    29270,      369,      274,     6425
   89946,       12,    29881,      359,      270,     6965
  108770,       13,    30293,      350,      268,     7505
  112855,       14,    30672,      340,      265,     8045
  114153,       10,    40682,     -458,      394,     5885
  114821,       11,    41065,     -459,      394,     6425
  115406,       12,    41856,     -458,      394,     6965
  115692,       13,    42441,     -459,      394,     7505
  119851,       14,    42956,     -458,      394,     8045
  125751,       10,    47755,      320,      664,     5885
  129026,       11,    48206,      320,      663,     6425
  134898,       12,    49109,      320,      664,     6965
  139348,       13,    49747,      320,      664,     7505
  140328,       14,    50406,      321,      664,     8045
  141109,       10,    48497,      754,     -853,     5885
  144151,       11,    48961,      755,     -853,     6425
  149331,       12,    49882,      755,     -853,     6965
  154908,       13,    50494,      755,     -852,     7505
  163722,       14,    51194,      755,     -853,     8045
  176448,       10,    50420,     -571,      669,     5885
  177590,       11,    50906,     -570,      669,     6425
  178211,       12,    51882,     -570,      668,     6965
  179439,       13,    52495,     -570,      669,     7505
  199972,       14,    53213,     -570,      669,     8045
  204337,       10,    53974,     -284,     -858,     5885
  207671,       11,    54465,     -284,     -857,     6425
  221938,       12,    55471,     -284,     -857,     6965
  231186,       13,    56134,     -284,     -857,     7505
  234741,       14,    56890,     -285,     -857,     8045
  261903,       10,    66026,      530,      806,     5885
  264813,       11,    66741,      530,      806,     6425
  265579,       12,    67854,      530,      806,     6965
  277757,       13,    68808,      529,      806,     7505
  281722,       14,    69684,      530,      805,     8045
  292959,       10,    72453,     -594,     -416,     5885
  293530,       11,    73263,     -594,     -416,     6425
  303898,       12,    74423,     -594,     -416,     6965
  303902,       13,    75434,     -593,     -416,     7505
  311688,       14,    76373,     -593,     -416,     8045
  321939,       10,    79922,      600,      492,     5885
  326752,       11,    80789,      600,      492,     6425
  326844,       12,    82030,      600,      492,     6965
  329906,       13,    83117,      600,      492,     7505
  331568,       14,    84079,      600,      492,     8045
  332191,       10,    92473,     -508,     -673,     5885
  339757,       11,    93504,     -508,     -672,     6425
  344467,       12,    94839,     -508,     -672,     6965
  349313,       13,    96141,     -508,     -673,     7505
  353576,       14,    97335,     -508,     -673,     8045
  353667,       10,    92477,     -581,     -292,     5885
  354020,       11,    93508,     -580,     -292,     6425
  361690,       12,    94843,     -581,     -292,     6965
  362012,       13,    96145,     -581,     -293,     7505
  369623,       14,    97338,     -581,     -291,     8045
  384083,       10,    94187,      797,     -524,     5885
  388588,       11,    95254,      797,     -524,     6425
  411634,       12,    96677,      797,     -524,     6965
  419668,       13,    98000,      796,     -524,     7505
  425534,       14,    99212,      797,     -524,     8045
  429149,       10,   104716,      979,      185,     5885
  435125,       11,   105881,      979,      185,     6425
  113228,       12,   107354,      978,      185,     6965
  440850,       13,   108788,      979,      184,     7505
   78290,       14,   110125,      979,      185,     8045
  154598,       10,   113943,     -207,       21,     5885
  365109,       11,   115287,     -206,       21,     6425
  340575,       12,   116864,     -206,       21,     6965
  351269,       13,   118444,     -206,       21,     7505
  324321,       14,   119927,     -207,       21,     8045
     144,       10,   137716,     -542,     -580,     5885
     202,       11,   139309,     -542,     -580,     6425
     341,       12,   141196,     -542,     -581,     6965
     352,       13,   142924,     -541,     -581,     7505
    1252,       14,   144718,     -541,     -580,     8045
