Vector Track Size:     3897

   17811,       10,    21815,     -473,      757,    28725
   24479,       11,    22005,     -474,      757,    29265
   24918,       12,    22122,     -474,      757,    29805
   31275,       13,    22399,     -474,      757,    30344
   39722,       14,    22623,     -474,      756,    30885
   55379,       10,    29882,     -897,     -984,    28725
   64936,       11,    30126,     -896,     -984,    29265
   68238,       12,    30287,     -897,     -984,    29805
   75464,       13,    30612,     -896,     -985,    30344
   80911,       14,    30981,     -897,     -985,    30885
   90971,       10,    30438,      702,      -31,    28725
   97099,       11,    30718,      700,      -35,    29265
  100771,       12,    30879,      697,      -37,    29805
  109239,       13,    31223,      697,      -40,    30344
  128164,       14,    31595,      695,      -43,    30885
  129160,       10,    38330,     -982,      701,    28725
  130894,       11,    38613,     -981,      703,    29265
  140036,       12,    38813,     -981,      702,    29805
  142214,       13,    39266,     -981,      702,    30344
  146105,       14,    39698,     -981,      701,    30885
  147199,       10,    48512,      960,      391,    28725
  178404,       11,    48866,      961,      390,    29265
  205308,       12,    49173,      961,      390,    29805
  212319,       13,    49798,      961,      391,    30344
  215307,       14,    50320,      960,      390,    30885
  215761,       10,    67377,      734,      499,    28725
  219594,       12,    68279,      733,      498,    29805
  240585,       13,    69079,      734,      499,    30344
  241560,       14,    69818,      734,      499,    30885
  243303,       10,    79005,     -264,      348,    28725
  253203,       11,    79464,     -264,      349,    29265
  256096,       12,    80003,     -265,      348,    29805
  260436,       13,    80896,     -264,      349,    30344
  280391,       14,    81751,     -265,      348,    30885
  284481,       10,    82819,      501,     -498,    28725
  298001,       11,    83349,      502,     -497,    29265
  303693,       12,    83906,      502,     -497,    29805
  308275,       13,    84843,      502,     -498,    30344
  323461,       14,    85715,      502,     -497,    30885
  326213,       10,  1098930,      882,     -828,    28725
  346449,       11,  1108630,      881,     -828,    29265
  375801,       12,  1117467,      880,     -826,    29805
  382902,       13,  1127341,      878,     -827,    30344
  383983,       14,  1137357,      876,     -825,    30885
  405387,       10,    98182,      530,     -709,    28725
  409446,       11,    98799,      530,     -710,    29265
  413496,       12,    99498,      530,     -709,    29805
  414541,       13,   100549,      530,     -709,    30344
  419844,       14,   101522,      531,     -709,    30885
  430063,       10,   110094,     -570,      668,    28725
  445096,       11,   110765,     -571,      668,    29265
  470403,       12,   111522,     -570,      668,    29805
  472242,       13,   112676,     -570,      668,    30344
  479495,       14,   113737,     -570,      669,    30885
  483415,       10,   117461,      705,      637,    28725
  490693,       11,   118246,      705,      637,    29265
  491081,       12,   119065,      706,      637,    29805
  492382,       13,   120238,      705,      637,    30344
  494714,       14,   121350,      705,      638,    30885
  498539,       10,   122111,      656,      594,    28725
  502611,       11,   122922,      656,      595,    29265
  509538,       12,   123732,      656,      594,    29805
  509962,       13,   124965,      655,      595,    30344
  517445,       14,   126068,      656,      593,    30885
  527787,       10,   132271,      443,       97,    28725
  530851,       11,   133139,      442,       97,    29265
  536716,       12,   134065,      443,       98,    29805
  538374,       13,   135302,      443,       96,    30344
  551373,       14,   136572,      443,       98,    30885
  556009,       10,   155065,      152,     -834,    28725
  556729,       11,   156132,      151,     -833,    29265
  557027,       12,   157281,      152,     -833,    29805
  559067,       13,   158883,      152,     -832,    30344
  559367,       14,   160379,      152,     -832,    30885
  559970,       10,   156232,     -829,     -147,    28725
  565190,       11,   157286,     -829,     -146,    29265
  572685,       12,   158449,     -830,     -147,    29805
  576788,       13,   160064,     -830,     -147,    30344
  578410,       14,   161559,     -829,     -147,    30885
